# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -2329 2 31724 66309 20972988 1 build/FluidR3/0990/4.wav
DUPTYPE_FIRST_OCCURRENCE 5962 2 31728 66309 18487038 1 build/JCLive/0140/2.wav
DUPTYPE_WITHIN_SAME_TREE -5962 2 31728 66309 18487039 1 build/JCLive/0140/3.wav
DUPTYPE_WITHIN_SAME_TREE -5962 2 31728 66309 18487040 1 build/JCLive/0140/4.wav
DUPTYPE_FIRST_OCCURRENCE 4006 2 31728 66309 18487031 1 build/GeneralUserGS/0140/3.wav
DUPTYPE_WITHIN_SAME_TREE -4006 2 31728 66309 18619058 1 build/GeneralUserGS/0143/6.wav
DUPTYPE_WITHIN_SAME_TREE -4006 2 31728 66309 18487033 1 build/GeneralUserGS/0140/5.wav
DUPTYPE_WITHIN_SAME_TREE -4006 2 31728 66309 18619056 1 build/GeneralUserGS/0143/4.wav
DUPTYPE_WITHIN_SAME_TREE -4006 2 31728 66309 18487032 1 build/GeneralUserGS/0140/4.wav
DUPTYPE_WITHIN_SAME_TREE -4006 2 31728 66309 18619057 1 build/GeneralUserGS/0143/5.wav
DUPTYPE_FIRST_OCCURRENCE 5749 2 31796 66309 8788901 1 build/JCLive/0000/12.wav
DUPTYPE_WITHIN_SAME_TREE -5749 2 31796 66309 13764830 1 build/JCLive/0010/12.wav
DUPTYPE_FIRST_OCCURRENCE 88 2 31796 66309 9843243 1 build/Acoustic/0252/31.wav
DUPTYPE_WITHIN_SAME_TREE -88 2 31796 66309 9965418 1 build/Acoustic/0253/15.wav
DUPTYPE_FIRST_OCCURRENCE 331 2 31924 66309 18619061 1 build/Aspirin/0150/0.wav
DUPTYPE_WITHIN_SAME_TREE -331 2 31924 66309 18619062 1 build/Aspirin/0150/1.wav
DUPTYPE_FIRST_OCCURRENCE 6299 2 31964 66309 19140681 1 build/JCLive/0301/25.wav
DUPTYPE_WITHIN_SAME_TREE -6299 2 31964 66309 19140720 1 build/JCLive/0301/64.wav
DUPTYPE_WITHIN_SAME_TREE -6299 2 31964 66309 19140685 1 build/JCLive/0301/29.wav
DUPTYPE_WITHIN_SAME_TREE -6299 2 31964 66309 19140732 1 build/JCLive/0301/76.wav
DUPTYPE_WITHIN_SAME_TREE -6299 2 31964 66309 19140683 1 build/JCLive/0301/27.wav
DUPTYPE_WITHIN_SAME_TREE -6299 2 31964 66309 19140682 1 build/JCLive/0301/26.wav
DUPTYPE_WITHIN_SAME_TREE -6299 2 31964 66309 19140696 1 build/JCLive/0301/40.wav
DUPTYPE_WITHIN_SAME_TREE -6299 2 31964 66309 19140684 1 build/JCLive/0301/28.wav
DUPTYPE_FIRST_OCCURRENCE 412 2 31972 66309 19009594 1 build/Aspirin/0281/0.wav
DUPTYPE_WITHIN_SAME_TREE -412 2 31972 66309 19009640 1 build/Aspirin/0290/1.wav
DUPTYPE_WITHIN_SAME_TREE -412 2 31972 66309 19140540 1 build/Aspirin/0300/1.wav
DUPTYPE_FIRST_OCCURRENCE 6318 2 31980 66309 19140698 1 build/JCLive/0301/42.wav
DUPTYPE_WITHIN_SAME_TREE -6318 2 31980 66309 19140700 1 build/JCLive/0301/44.wav
DUPTYPE_WITHIN_SAME_TREE -6318 2 31980 66309 19140701 1 build/JCLive/0301/45.wav
DUPTYPE_WITHIN_SAME_TREE -6318 2 31980 66309 19140722 1 build/JCLive/0301/66.wav
DUPTYPE_WITHIN_SAME_TREE -6318 2 31980 66309 19140734 1 build/JCLive/0301/78.wav
DUPTYPE_WITHIN_SAME_TREE -6318 2 31980 66309 19140699 1 build/JCLive/0301/43.wav
DUPTYPE_WITHIN_SAME_TREE -6318 2 31980 66309 19140702 1 build/JCLive/0301/46.wav
DUPTYPE_WITHIN_SAME_TREE -6318 2 31980 66309 19140703 1 build/JCLive/0301/47.wav
DUPTYPE_FIRST_OCCURRENCE 8231 2 32038 66309 19927859 1 build/SBLive/0520/3.wav
DUPTYPE_WITHIN_SAME_TREE -8231 2 32038 66309 20973326 1 build/SBLive/1020/5.wav
DUPTYPE_FIRST_OCCURRENCE 5173 2 32072 66309 20848226 1 build/GeneralUserGS/0770/0.wav
DUPTYPE_WITHIN_SAME_TREE -5173 2 32072 66309 20848227 1 build/GeneralUserGS/0770/1.wav
DUPTYPE_FIRST_OCCURRENCE 79 2 32216 66309 9843235 1 build/Acoustic/0252/23.wav
DUPTYPE_WITHIN_SAME_TREE -79 2 32216 66309 9965414 1 build/Acoustic/0253/11.wav
DUPTYPE_FIRST_OCCURRENCE 6595 2 32316 66309 19927755 1 build/JCLive/0510/11.wav
DUPTYPE_WITHIN_SAME_TREE -6595 2 32316 66309 19927753 1 build/JCLive/0510/9.wav
DUPTYPE_WITHIN_SAME_TREE -6595 2 32316 66309 19927751 1 build/JCLive/0510/7.wav
DUPTYPE_WITHIN_SAME_TREE -6595 2 32316 66309 19927757 1 build/JCLive/0510/13.wav
DUPTYPE_WITHIN_SAME_TREE -6595 2 32316 66309 19927759 1 build/JCLive/0510/15.wav
DUPTYPE_WITHIN_SAME_TREE -6595 2 32316 66309 19927761 1 build/JCLive/0510/17.wav
DUPTYPE_WITHIN_SAME_TREE -6595 2 32316 66309 19927765 1 build/JCLive/0510/21.wav
DUPTYPE_WITHIN_SAME_TREE -6595 2 32316 66309 19927767 1 build/JCLive/0510/23.wav
DUPTYPE_FIRST_OCCURRENCE 2528 2 32364 66309 19534335 1 build/FluidR3/0401/10.wav
DUPTYPE_WITHIN_SAME_TREE -2528 2 32364 66309 20973931 1 build/FluidR3/1101/10.wav
DUPTYPE_FIRST_OCCURRENCE 6331 2 32364 66309 19140710 1 build/JCLive/0301/54.wav
DUPTYPE_WITHIN_SAME_TREE -6331 2 32364 66309 19140725 1 build/JCLive/0301/69.wav
DUPTYPE_WITHIN_SAME_TREE -6331 2 32364 66309 19140711 1 build/JCLive/0301/55.wav
DUPTYPE_WITHIN_SAME_TREE -6331 2 32364 66309 19140724 1 build/JCLive/0301/68.wav
DUPTYPE_WITHIN_SAME_TREE -6331 2 32364 66309 19140712 1 build/JCLive/0301/56.wav
DUPTYPE_WITHIN_SAME_TREE -6331 2 32364 66309 19140713 1 build/JCLive/0301/57.wav
DUPTYPE_WITHIN_SAME_TREE -6331 2 32364 66309 19140714 1 build/JCLive/0301/58.wav
DUPTYPE_WITHIN_SAME_TREE -6331 2 32364 66309 19140736 1 build/JCLive/0301/80.wav
DUPTYPE_FIRST_OCCURRENCE 8228 2 32420 66309 19927856 1 build/SBLive/0520/0.wav
DUPTYPE_WITHIN_SAME_TREE -8228 2 32420 66309 20973321 1 build/SBLive/1020/0.wav
DUPTYPE_WITHIN_SAME_TREE -8228 2 32420 66309 19927857 1 build/SBLive/0520/1.wav
DUPTYPE_FIRST_OCCURRENCE 592 2 32456 66309 19796583 1 build/Aspirin/0482/2.wav
DUPTYPE_WITHIN_SAME_TREE -592 2 32456 66309 20070672 1 build/Aspirin/0570/1.wav
DUPTYPE_WITHIN_SAME_TREE -592 2 32456 66309 20847281 1 build/Aspirin/0650/2.wav
DUPTYPE_WITHIN_SAME_TREE -592 2 32456 66309 20185163 1 build/Aspirin/0600/2.wav
DUPTYPE_FIRST_OCCURRENCE 2861 2 32460 66309 19927879 1 build/FluidR3/0521/11.wav
DUPTYPE_WITHIN_SAME_TREE -2861 2 32460 66309 20973361 1 build/FluidR3/1021/15.wav
DUPTYPE_FIRST_OCCURRENCE 8230 2 32502 66309 19927858 1 build/SBLive/0520/2.wav
DUPTYPE_WITHIN_SAME_TREE -8230 2 32502 66309 20973325 1 build/SBLive/1020/4.wav
DUPTYPE_FIRST_OCCURRENCE 2522 2 32520 66309 19534261 1 build/FluidR3/0400/6.wav
DUPTYPE_WITHIN_SAME_TREE -2522 2 32520 66309 20973836 1 build/FluidR3/1100/6.wav
DUPTYPE_FIRST_OCCURRENCE 9514 2 32556 66309 10358317 1 build/Stratocaster/0260/18.wav
DUPTYPE_WITHIN_SAME_TREE -9514 2 32556 66309 11406466 1 build/Stratocaster/0270/18.wav
DUPTYPE_WITHIN_SAME_TREE -9514 2 32556 66309 10488782 1 build/Stratocaster/0261/19.wav
DUPTYPE_WITHIN_SAME_TREE -9514 2 32556 66309 11668554 1 build/Stratocaster/0272/17.wav
DUPTYPE_WITHIN_SAME_TREE -9514 2 32556 66309 10751014 1 build/Stratocaster/0262/17.wav
DUPTYPE_WITHIN_SAME_TREE -9514 2 32556 66309 11537440 1 build/Stratocaster/0271/19.wav
DUPTYPE_FIRST_OCCURRENCE 3643 2 32556 66309 9182574 1 build/GeneralUserGS/0002/19.wav
DUPTYPE_WITHIN_SAME_TREE -3643 2 32556 66309 19665380 1 build/GeneralUserGS/0442/19.wav
DUPTYPE_WITHIN_SAME_TREE -3643 2 32556 66309 19665317 1 build/GeneralUserGS/0440/19.wav
DUPTYPE_WITHIN_SAME_TREE -3643 2 32556 66309 14682533 1 build/GeneralUserGS/0012/19.wav
DUPTYPE_WITHIN_SAME_TREE -3643 2 32556 66309 19665355 1 build/GeneralUserGS/0441/19.wav
DUPTYPE_WITHIN_SAME_TREE -3643 2 32556 66309 20972322 1 build/GeneralUserGS/0890/21.wav
DUPTYPE_WITHIN_SAME_TREE -3643 2 32556 66309 19665639 1 build/GeneralUserGS/0480/19.wav
DUPTYPE_WITHIN_SAME_TREE -3643 2 32556 66309 19796606 1 build/GeneralUserGS/0482/19.wav
DUPTYPE_WITHIN_SAME_TREE -3643 2 32556 66309 19796814 1 build/GeneralUserGS/0492/19.wav
DUPTYPE_WITHIN_SAME_TREE -3643 2 32556 66309 19796789 1 build/GeneralUserGS/0491/19.wav
DUPTYPE_WITHIN_SAME_TREE -3643 2 32556 66309 19796730 1 build/GeneralUserGS/0490/19.wav
DUPTYPE_WITHIN_SAME_TREE -3643 2 32556 66309 19796575 1 build/GeneralUserGS/0481/19.wav
DUPTYPE_FIRST_OCCURRENCE 4079 2 32572 66309 18748738 1 build/GeneralUserGS/0190/10.wav
DUPTYPE_WITHIN_SAME_TREE -4079 2 32572 66309 18748739 1 build/GeneralUserGS/0190/11.wav
DUPTYPE_FIRST_OCCURRENCE 2539 2 32628 66309 19534334 1 build/FluidR3/0401/9.wav
DUPTYPE_WITHIN_SAME_TREE -2539 2 32628 66309 20973930 1 build/FluidR3/1101/9.wav
DUPTYPE_FIRST_OCCURRENCE 4878 2 32648 66309 19796836 1 build/GeneralUserGS/0500/0.wav
DUPTYPE_WITHIN_SAME_TREE -4878 2 32648 66309 20972546 1 build/GeneralUserGS/0921/2.wav
DUPTYPE_WITHIN_SAME_TREE -4878 2 32648 66309 19927443 1 build/GeneralUserGS/0501/0.wav
DUPTYPE_WITHIN_SAME_TREE -4878 2 32648 66309 20972545 1 build/GeneralUserGS/0921/1.wav
DUPTYPE_WITHIN_SAME_TREE -4878 2 32648 66309 20972238 1 build/GeneralUserGS/0882/1.wav
DUPTYPE_WITHIN_SAME_TREE -4878 2 32648 66309 20972237 1 build/GeneralUserGS/0882/0.wav
DUPTYPE_WITHIN_SAME_TREE -4878 2 32648 66309 20972239 1 build/GeneralUserGS/0882/2.wav
DUPTYPE_WITHIN_SAME_TREE -4878 2 32648 66309 20972258 1 build/GeneralUserGS/0885/0.wav
DUPTYPE_WITHIN_SAME_TREE -4878 2 32648 66309 20973114 1 build/GeneralUserGS/1000/0.wav
DUPTYPE_WITHIN_SAME_TREE -4878 2 32648 66309 20971784 1 build/GeneralUserGS/0830/0.wav
DUPTYPE_WITHIN_SAME_TREE -4878 2 32648 66309 20972544 1 build/GeneralUserGS/0921/0.wav
DUPTYPE_WITHIN_SAME_TREE -4878 2 32648 66309 20972651 1 build/GeneralUserGS/0940/0.wav
DUPTYPE_WITHIN_SAME_TREE -4878 2 32648 66309 20972729 1 build/GeneralUserGS/0950/0.wav
DUPTYPE_WITHIN_SAME_TREE -4878 2 32648 66309 20972367 1 build/GeneralUserGS/0900/0.wav
DUPTYPE_WITHIN_SAME_TREE -4878 2 32648 66309 20973198 1 build/GeneralUserGS/1002/0.wav
DUPTYPE_WITHIN_SAME_TREE -4878 2 32648 66309 20972878 1 build/GeneralUserGS/0971/0.wav
DUPTYPE_FIRST_OCCURRENCE 6324 2 32652 66309 19140704 1 build/JCLive/0301/48.wav
DUPTYPE_WITHIN_SAME_TREE -6324 2 32652 66309 19140705 1 build/JCLive/0301/49.wav
DUPTYPE_WITHIN_SAME_TREE -6324 2 32652 66309 19140706 1 build/JCLive/0301/50.wav
DUPTYPE_WITHIN_SAME_TREE -6324 2 32652 66309 19140735 1 build/JCLive/0301/79.wav
DUPTYPE_WITHIN_SAME_TREE -6324 2 32652 66309 19140709 1 build/JCLive/0301/53.wav
DUPTYPE_WITHIN_SAME_TREE -6324 2 32652 66309 19140708 1 build/JCLive/0301/52.wav
DUPTYPE_WITHIN_SAME_TREE -6324 2 32652 66309 19140723 1 build/JCLive/0301/67.wav
DUPTYPE_WITHIN_SAME_TREE -6324 2 32652 66309 19140707 1 build/JCLive/0301/51.wav
DUPTYPE_FIRST_OCCURRENCE 3642 2 32652 66309 9182573 1 build/GeneralUserGS/0002/18.wav
DUPTYPE_WITHIN_SAME_TREE -3642 2 32652 66309 19796574 1 build/GeneralUserGS/0481/18.wav
DUPTYPE_WITHIN_SAME_TREE -3642 2 32652 66309 19796605 1 build/GeneralUserGS/0482/18.wav
DUPTYPE_WITHIN_SAME_TREE -3642 2 32652 66309 19796729 1 build/GeneralUserGS/0490/18.wav
DUPTYPE_WITHIN_SAME_TREE -3642 2 32652 66309 19665316 1 build/GeneralUserGS/0440/18.wav
DUPTYPE_WITHIN_SAME_TREE -3642 2 32652 66309 19796813 1 build/GeneralUserGS/0492/18.wav
DUPTYPE_WITHIN_SAME_TREE -3642 2 32652 66309 19665354 1 build/GeneralUserGS/0441/18.wav
DUPTYPE_WITHIN_SAME_TREE -3642 2 32652 66309 19665379 1 build/GeneralUserGS/0442/18.wav
DUPTYPE_WITHIN_SAME_TREE -3642 2 32652 66309 19665638 1 build/GeneralUserGS/0480/18.wav
DUPTYPE_WITHIN_SAME_TREE -3642 2 32652 66309 20972321 1 build/GeneralUserGS/0890/20.wav
DUPTYPE_WITHIN_SAME_TREE -3642 2 32652 66309 19796788 1 build/GeneralUserGS/0491/18.wav
DUPTYPE_WITHIN_SAME_TREE -3642 2 32652 66309 14682532 1 build/GeneralUserGS/0012/18.wav
DUPTYPE_FIRST_OCCURRENCE 6594 2 32828 66309 19927754 1 build/JCLive/0510/10.wav
DUPTYPE_WITHIN_SAME_TREE -6594 2 32828 66309 19927752 1 build/JCLive/0510/8.wav
DUPTYPE_WITHIN_SAME_TREE -6594 2 32828 66309 19927750 1 build/JCLive/0510/6.wav
DUPTYPE_WITHIN_SAME_TREE -6594 2 32828 66309 19927756 1 build/JCLive/0510/12.wav
DUPTYPE_WITHIN_SAME_TREE -6594 2 32828 66309 19927766 1 build/JCLive/0510/22.wav
DUPTYPE_WITHIN_SAME_TREE -6594 2 32828 66309 19927758 1 build/JCLive/0510/14.wav
DUPTYPE_WITHIN_SAME_TREE -6594 2 32828 66309 19927763 1 build/JCLive/0510/19.wav
DUPTYPE_WITHIN_SAME_TREE -6594 2 32828 66309 19927760 1 build/JCLive/0510/16.wav
DUPTYPE_FIRST_OCCURRENCE 67 2 32840 66309 9843224 1 build/Acoustic/0252/12.wav
DUPTYPE_WITHIN_SAME_TREE -67 2 32840 66309 10095388 1 build/Acoustic/0254/5.wav
DUPTYPE_FIRST_OCCURRENCE 7904 2 32978 66309 18619337 1 build/SBLive/0180/5.wav
DUPTYPE_WITHIN_SAME_TREE -7904 2 32978 66309 18619339 1 build/SBLive/0180/7.wav
DUPTYPE_WITHIN_SAME_TREE -7904 2 32978 66309 18619340 1 build/SBLive/0180/8.wav
DUPTYPE_FIRST_OCCURRENCE 248 2 33052 66309 16130548 1 build/Aspirin/0022/2.wav
DUPTYPE_WITHIN_SAME_TREE -248 2 33052 66309 18098519 1 build/Aspirin/0050/2.wav
DUPTYPE_WITHIN_SAME_TREE -248 2 33052 66309 20972889 1 build/Aspirin/0980/2.wav
DUPTYPE_FIRST_OCCURRENCE 6017 2 33108 66309 18619304 1 build/JCLive/0180/0.wav
DUPTYPE_WITHIN_SAME_TREE -6017 2 33108 66309 18619312 1 build/JCLive/0180/8.wav
DUPTYPE_WITHIN_SAME_TREE -6017 2 33108 66309 18619324 1 build/JCLive/0180/20.wav
DUPTYPE_FIRST_OCCURRENCE 8908 2 33116 66309 11799571 1 build/Soul/0520/1.wav
DUPTYPE_WITHIN_SAME_TREE -8908 2 33116 66309 11929933 1 build/Soul/0521/14.wav
DUPTYPE_WITHIN_SAME_TREE -8908 2 33116 66309 11929974 1 build/Soul/0522/2.wav
DUPTYPE_WITHIN_SAME_TREE -8908 2 33116 66309 11929935 1 build/Soul/0521/16.wav
DUPTYPE_WITHIN_SAME_TREE -8908 2 33116 66309 12061415 1 build/Soul/0530/1.wav
DUPTYPE_WITHIN_SAME_TREE -8908 2 33116 66309 11929920 1 build/Soul/0521/1.wav
DUPTYPE_FIRST_OCCURRENCE 9539 2 33228 66309 10488776 1 build/Stratocaster/0261/13.wav
DUPTYPE_WITHIN_SAME_TREE -9539 2 33228 66309 11537434 1 build/Stratocaster/0271/13.wav
DUPTYPE_FIRST_OCCURRENCE 562 2 33228 66309 19534646 1 build/Aspirin/0440/0.wav
DUPTYPE_WITHIN_SAME_TREE -562 2 33228 66309 20972153 1 build/Aspirin/0880/0.wav
DUPTYPE_WITHIN_SAME_TREE -562 2 33228 66309 20973406 1 build/Aspirin/1030/0.wav
DUPTYPE_WITHIN_SAME_TREE -562 2 33228 66309 20973270 1 build/Aspirin/1020/0.wav
DUPTYPE_WITHIN_SAME_TREE -562 2 33228 66309 20972962 1 build/Aspirin/0990/0.wav
DUPTYPE_WITHIN_SAME_TREE -562 2 33228 66309 20972535 1 build/Aspirin/0921/0.wav
DUPTYPE_WITHIN_SAME_TREE -562 2 33228 66309 20972715 1 build/Aspirin/0950/0.wav
DUPTYPE_WITHIN_SAME_TREE -562 2 33228 66309 20972556 1 build/Aspirin/0930/0.wav
DUPTYPE_WITHIN_SAME_TREE -562 2 33228 66309 20973099 1 build/Aspirin/1000/0.wav
DUPTYPE_WITHIN_SAME_TREE -562 2 33228 66309 20972412 1 build/Aspirin/0910/0.wav
DUPTYPE_WITHIN_SAME_TREE -562 2 33228 66309 20972828 1 build/Aspirin/0970/0.wav
DUPTYPE_WITHIN_SAME_TREE -562 2 33228 66309 19665566 1 build/Aspirin/0480/0.wav
DUPTYPE_WITHIN_SAME_TREE -562 2 33228 66309 20972807 1 build/Aspirin/0961/0.wav
DUPTYPE_WITHIN_SAME_TREE -562 2 33228 66309 19796658 1 build/Aspirin/0490/0.wav
DUPTYPE_WITHIN_SAME_TREE -562 2 33228 66309 20972929 1 build/Aspirin/0981/0.wav
DUPTYPE_WITHIN_SAME_TREE -562 2 33228 66309 20972392 1 build/Aspirin/0901/0.wav
DUPTYPE_FIRST_OCCURRENCE 2273 2 33260 66309 18748936 1 build/FluidR3/0210/4.wav
DUPTYPE_WITHIN_SAME_TREE -2273 2 33260 66309 18879862 1 build/FluidR3/0230/4.wav
DUPTYPE_FIRST_OCCURRENCE 4083 2 33268 66309 18748732 1 build/GeneralUserGS/0190/4.wav
DUPTYPE_WITHIN_SAME_TREE -4083 2 33268 66309 18748733 1 build/GeneralUserGS/0190/5.wav
DUPTYPE_FIRST_OCCURRENCE 2514 2 33412 66309 19534265 1 build/FluidR3/0400/10.wav
DUPTYPE_WITHIN_SAME_TREE -2514 2 33412 66309 20973840 1 build/FluidR3/1100/10.wav
DUPTYPE_FIRST_OCCURRENCE 1885 2 33420 66309 8659068 1 build/FluidR3/0000/15.wav
DUPTYPE_WITHIN_SAME_TREE -1885 2 33420 66309 16650991 1 build/FluidR3/0030/15.wav
DUPTYPE_WITHIN_SAME_TREE -1885 2 33420 66309 9442587 1 build/FluidR3/0010/15.wav
DUPTYPE_FIRST_OCCURRENCE 8912 2 33420 66309 11799583 1 build/Soul/0520/13.wav
DUPTYPE_WITHIN_SAME_TREE -8912 2 33420 66309 12061427 1 build/Soul/0530/13.wav
DUPTYPE_WITHIN_SAME_TREE -8912 2 33420 66309 11929961 1 build/Soul/0521/31.wav
DUPTYPE_WITHIN_SAME_TREE -8912 2 33420 66309 11929970 1 build/Soul/0521/40.wav
DUPTYPE_WITHIN_SAME_TREE -8912 2 33420 66309 11929998 1 build/Soul/0522/26.wav
DUPTYPE_FIRST_OCCURRENCE 593 2 33508 66309 19796584 1 build/Aspirin/0482/3.wav
DUPTYPE_WITHIN_SAME_TREE -593 2 33508 66309 20070673 1 build/Aspirin/0570/2.wav
DUPTYPE_WITHIN_SAME_TREE -593 2 33508 66309 20847282 1 build/Aspirin/0650/3.wav
DUPTYPE_WITHIN_SAME_TREE -593 2 33508 66309 20185164 1 build/Aspirin/0600/3.wav
DUPTYPE_FIRST_OCCURRENCE 3652 2 33516 66309 9182561 1 build/GeneralUserGS/0002/6.wav
DUPTYPE_WITHIN_SAME_TREE -3652 2 33516 66309 14682520 1 build/GeneralUserGS/0012/6.wav
DUPTYPE_WITHIN_SAME_TREE -3652 2 33516 66309 19665304 1 build/GeneralUserGS/0440/6.wav
DUPTYPE_WITHIN_SAME_TREE -3652 2 33516 66309 19796562 1 build/GeneralUserGS/0481/6.wav
DUPTYPE_WITHIN_SAME_TREE -3652 2 33516 66309 19796801 1 build/GeneralUserGS/0492/6.wav
DUPTYPE_WITHIN_SAME_TREE -3652 2 33516 66309 19665342 1 build/GeneralUserGS/0441/6.wav
DUPTYPE_WITHIN_SAME_TREE -3652 2 33516 66309 19796776 1 build/GeneralUserGS/0491/6.wav
DUPTYPE_WITHIN_SAME_TREE -3652 2 33516 66309 20972307 1 build/GeneralUserGS/0890/6.wav
DUPTYPE_WITHIN_SAME_TREE -3652 2 33516 66309 19796593 1 build/GeneralUserGS/0482/6.wav
DUPTYPE_WITHIN_SAME_TREE -3652 2 33516 66309 19796717 1 build/GeneralUserGS/0490/6.wav
DUPTYPE_WITHIN_SAME_TREE -3652 2 33516 66309 19665367 1 build/GeneralUserGS/0442/6.wav
DUPTYPE_WITHIN_SAME_TREE -3652 2 33516 66309 19665626 1 build/GeneralUserGS/0480/6.wav
DUPTYPE_FIRST_OCCURRENCE 6170 2 33604 66309 19009450 1 build/JCLive/0260/12.wav
DUPTYPE_WITHIN_SAME_TREE -6170 2 33604 66309 19009451 1 build/JCLive/0260/13.wav
DUPTYPE_FIRST_OCCURRENCE 1905 2 33660 66309 9053209 1 build/FluidR3/0001/15.wav
DUPTYPE_WITHIN_SAME_TREE -1905 2 33660 66309 17569851 1 build/FluidR3/0031/15.wav
DUPTYPE_WITHIN_SAME_TREE -1905 2 33660 66309 14421022 1 build/FluidR3/0011/15.wav
DUPTYPE_FIRST_OCCURRENCE 2279 2 33724 66309 18749001 1 build/FluidR3/0211/4.wav
DUPTYPE_WITHIN_SAME_TREE -2279 2 33724 66309 18879982 1 build/FluidR3/0232/4.wav
DUPTYPE_FIRST_OCCURRENCE 7461 2 33762 66309 11929912 1 build/LesPaul/0280/17.wav
DUPTYPE_WITHIN_SAME_TREE -7461 2 33762 66309 12195582 1 build/LesPaul/0290/17.wav
DUPTYPE_FIRST_OCCURRENCE 5860 2 33816 66309 18224978 1 build/JCLive/0060/20.wav
DUPTYPE_WITHIN_SAME_TREE -5860 2 33816 66309 18224967 1 build/JCLive/0060/9.wav
DUPTYPE_FIRST_OCCURRENCE 4472 2 33832 66309 19403870 1 build/GeneralUserGS/0391/0.wav
DUPTYPE_WITHIN_SAME_TREE -4472 2 33832 66309 20972777 1 build/GeneralUserGS/0960/1.wav
DUPTYPE_WITHIN_SAME_TREE -4472 2 33832 66309 20972750 1 build/GeneralUserGS/0951/0.wav
DUPTYPE_WITHIN_SAME_TREE -4472 2 33832 66309 20972403 1 build/GeneralUserGS/0901/0.wav
DUPTYPE_WITHIN_SAME_TREE -4472 2 33832 66309 20972107 1 build/GeneralUserGS/0870/1.wav
DUPTYPE_WITHIN_SAME_TREE -4472 2 33832 66309 20972106 1 build/GeneralUserGS/0870/0.wav
DUPTYPE_WITHIN_SAME_TREE -4472 2 33832 66309 20972057 1 build/GeneralUserGS/0860/0.wav
DUPTYPE_WITHIN_SAME_TREE -4472 2 33832 66309 20972776 1 build/GeneralUserGS/0960/0.wav
DUPTYPE_FIRST_OCCURRENCE 8913 2 33840 66309 11799584 1 build/Soul/0520/14.wav
DUPTYPE_WITHIN_SAME_TREE -8913 2 33840 66309 12061428 1 build/Soul/0530/14.wav
DUPTYPE_WITHIN_SAME_TREE -8913 2 33840 66309 11929963 1 build/Soul/0521/33.wav
DUPTYPE_WITHIN_SAME_TREE -8913 2 33840 66309 11930000 1 build/Soul/0522/28.wav
DUPTYPE_FIRST_OCCURRENCE 4772 2 33852 66309 19796616 1 build/GeneralUserGS/0483/4.wav
DUPTYPE_WITHIN_SAME_TREE -4772 2 33852 66309 20716087 1 build/GeneralUserGS/0610/4.wav
DUPTYPE_FIRST_OCCURRENCE 84 2 33884 66309 9843240 1 build/Acoustic/0252/28.wav
DUPTYPE_WITHIN_SAME_TREE -84 2 33884 66309 10095396 1 build/Acoustic/0254/13.wav
DUPTYPE_FIRST_OCCURRENCE 6168 2 33884 66309 19009448 1 build/JCLive/0260/10.wav
DUPTYPE_WITHIN_SAME_TREE -6168 2 33884 66309 19009449 1 build/JCLive/0260/11.wav
DUPTYPE_FIRST_OCCURRENCE 5747 2 33948 66309 8788899 1 build/JCLive/0000/10.wav
DUPTYPE_WITHIN_SAME_TREE -5747 2 33948 66309 13764828 1 build/JCLive/0010/10.wav
DUPTYPE_FIRST_OCCURRENCE 6069 2 33988 66309 18879804 1 build/JCLive/0220/0.wav
DUPTYPE_WITHIN_SAME_TREE -6069 2 33988 66309 18879959 1 build/JCLive/0231/18.wav
DUPTYPE_WITHIN_SAME_TREE -6069 2 33988 66309 18879948 1 build/JCLive/0231/7.wav
DUPTYPE_WITHIN_SAME_TREE -6069 2 33988 66309 18879941 1 build/JCLive/0231/0.wav
DUPTYPE_FIRST_OCCURRENCE 2900 2 34036 66309 20070580 1 build/FluidR3/0541/5.wav
DUPTYPE_WITHIN_SAME_TREE -2900 2 34036 66309 20973365 1 build/FluidR3/1021/19.wav
DUPTYPE_FIRST_OCCURRENCE 3636 2 34092 66309 9182567 1 build/GeneralUserGS/0002/12.wav
DUPTYPE_WITHIN_SAME_TREE -3636 2 34092 66309 19665348 1 build/GeneralUserGS/0441/12.wav
DUPTYPE_WITHIN_SAME_TREE -3636 2 34092 66309 19796807 1 build/GeneralUserGS/0492/12.wav
DUPTYPE_WITHIN_SAME_TREE -3636 2 34092 66309 19665373 1 build/GeneralUserGS/0442/12.wav
DUPTYPE_WITHIN_SAME_TREE -3636 2 34092 66309 14682526 1 build/GeneralUserGS/0012/12.wav
DUPTYPE_WITHIN_SAME_TREE -3636 2 34092 66309 19796568 1 build/GeneralUserGS/0481/12.wav
DUPTYPE_WITHIN_SAME_TREE -3636 2 34092 66309 19665632 1 build/GeneralUserGS/0480/12.wav
DUPTYPE_WITHIN_SAME_TREE -3636 2 34092 66309 19665310 1 build/GeneralUserGS/0440/12.wav
DUPTYPE_WITHIN_SAME_TREE -3636 2 34092 66309 19796599 1 build/GeneralUserGS/0482/12.wav
DUPTYPE_WITHIN_SAME_TREE -3636 2 34092 66309 19796782 1 build/GeneralUserGS/0491/12.wav
DUPTYPE_WITHIN_SAME_TREE -3636 2 34092 66309 19796723 1 build/GeneralUserGS/0490/12.wav
